customer_id,age,income,employment_years,loan_amount,loan_tenure,emi,credit_utilization,num_loans,past_due_30,past_due_60,past_due_90,default_flag
1316,29,46085,12,73446,12,54296,0.96,0,0,1,0,0
1317,60,70571,30,1880283,48,21605,0.14,4,3,1,0,0
1318,37,143308,22,1267756,48,34256,0.13,0,3,1,0,0
1319,21,20750,3,578111,60,13332,0.67,3,1,2,1,1
1320,45,128931,15,194526,24,39832,0.23,3,3,2,1,1
1321,63,93768,6,709292,48,31476,0.06,2,2,2,0,0
1322,60,50903,21,977724,36,11445,0.54,2,3,1,0,0
1323,62,106036,28,255162,48,35490,0.21,4,1,2,1,1
1324,45,102954,10,1166541,36,31767,0.23,5,0,2,1,1
1325,59,98014,32,516196,60,48057,0.14,2,1,0,0,0
1326,55,132305,28,322654,24,17210,0.29,5,3,2,0,0
1327,23,47101,11,1535837,36,26159,0.87,5,1,0,0,0
1328,57,17775,6,715897,36,9564,0.98,4,3,1,0,1
1329,64,126497,25,1564475,48,43043,0.57,1,1,1,0,0
1330,64,60619,8,155935,36,23219,0.63,5,0,1,0,0
1331,50,72124,33,905566,60,29946,0.09,4,3,1,0,0
1332,58,80149,12,807993,60,38587,0.13,2,2,2,1,1
1333,54,41616,24,1957262,60,5364,0.35,0,2,0,0,0
1334,32,76799,23,551443,48,57241,0.68,2,2,1,0,0
1335,39,105221,16,303978,24,6318,0.9,3,2,1,0,0
1336,57,129879,1,719142,48,58088,0.75,2,3,0,0,0
1337,64,40479,12,426924,60,53932,0.5,1,3,0,1,1
1338,37,114165,30,437688,48,13479,0.19,4,0,0,0,0
1339,30,70863,28,566404,60,9398,0.95,5,1,0,0,0
1340,32,97569,27,1950595,12,4452,0.47,3,3,0,0,0
1341,36,31351,26,1967246,12,23672,0.9,4,2,2,0,0
1342,44,59825,14,387864,36,59672,0.64,4,3,0,0,0
1343,39,26349,30,1700868,24,35193,0.9,5,2,2,0,0
1344,28,59254,14,1120648,12,15865,1.09,2,0,0,0,0
1345,51,53225,32,131015,60,27345,1.11,0,1,0,0,0
1346,41,27453,19,275075,48,48275,0.67,3,3,1,0,0
1347,37,92694,11,1842874,48,22359,0.64,5,1,1,1,1
1348,43,30735,8,1171322,36,10799,0.36,1,2,1,0,0
1349,57,62893,22,226774,48,25053,1.13,1,2,1,1,1
1350,36,142006,7,414404,12,36892,0.58,0,1,1,0,0
1351,26,60066,31,449273,48,19684,0.2,0,0,1,1,1
1352,28,149445,13,178259,12,7015,0.55,2,1,0,0,0
1353,45,25692,26,80916,12,33665,0.2,1,1,0,0,0
1354,38,60541,24,601556,24,10657,0.63,3,3,1,0,0
1355,45,81983,12,1797914,36,53116,0.7,5,3,1,0,0
1356,32,135747,20,1866830,60,23951,0.44,0,2,1,0,0
1357,35,100103,30,73259,12,34063,0.13,0,3,0,0,0
1358,46,40566,4,496799,36,34743,1.14,0,0,1,1,1
1359,61,88193,12,653688,60,28521,0.94,5,0,1,0,0
1360,46,136015,27,346437,48,56431,1.01,3,0,0,1,1
1361,52,145956,24,1734445,36,12731,0.47,1,2,0,0,0
1362,30,85744,34,1105619,36,20744,0.92,3,0,2,0,0
1363,36,48455,6,1804366,36,20423,0.61,5,0,1,0,0
1364,27,69219,31,157009,48,51076,0.28,3,3,0,0,0
1365,37,60991,2,1923901,48,19568,0.19,2,2,2,0,0
1366,43,88616,21,1008146,36,49411,0.45,5,1,0,0,0
1367,46,102438,7,1307713,24,5934,0.21,0,0,2,0,0
1368,41,131841,16,211940,12,13409,1.2,1,3,2,0,0
1369,42,73870,26,1911317,48,56946,0.11,2,1,1,0,0
1370,27,101694,32,1618042,24,33410,0.56,2,0,1,0,0
1371,34,58856,16,859716,48,32808,0.57,5,1,2,0,0
1372,35,116407,11,687547,36,10172,0.4,4,1,1,0,0
1373,27,46379,26,1199380,24,29358,0.71,0,2,0,0,0
1374,29,79729,7,119000,60,2777,0.22,1,2,0,0,0
1375,28,69353,22,134179,12,21763,0.95,1,0,2,1,1
1376,43,29031,28,1950057,12,50673,0.43,1,0,2,0,0
1377,49,80982,19,1914273,48,37186,0.73,5,2,0,0,0
1378,38,51683,15,1573282,12,33170,0.87,0,0,0,0,0
1379,51,129091,16,834514,60,22461,1.07,5,0,2,1,1
1380,50,132797,15,1122456,24,47222,1.01,1,2,0,0,0
1381,59,21587,18,1969587,24,4439,0.75,3,1,0,0,0
1382,55,77790,7,1492047,36,9804,0.5,3,0,2,1,1
1383,38,46480,28,444718,24,47791,0.63,0,3,1,0,0
1384,62,38569,25,775552,48,49594,0.93,1,2,0,0,0
1385,59,26151,30,1950432,60,15212,1.06,5,0,1,0,1
1386,37,59739,11,519054,36,23653,0.17,4,0,1,0,0
1387,34,47954,16,907398,48,23971,0.49,4,2,0,0,0
1388,51,124373,14,222438,48,3989,0.94,4,3,1,0,0
1389,44,49700,8,470641,48,9868,0.55,3,3,2,0,0
1390,55,138728,11,495544,12,44026,0.43,5,2,0,1,1
1391,64,81788,31,819640,48,35712,0.52,4,3,0,0,0
1392,54,86045,24,1690260,12,26604,0.74,1,0,1,0,0
1393,23,142992,17,1432414,24,53049,1.2,1,3,0,0,0
1394,57,95059,14,1497598,12,24135,0.62,4,0,0,0,0
1395,63,16881,31,529490,48,32544,0.29,2,1,1,0,0
1396,60,147702,5,853538,60,39918,0.24,4,3,1,0,0
1397,46,35789,34,106731,60,52849,0.1,2,1,0,0,0
1398,43,141083,33,1173586,24,32847,0.69,0,2,0,0,0
1399,64,103059,4,299091,48,45774,0.68,0,3,2,1,1
1400,59,61151,17,1393319,12,12680,0.29,1,0,2,0,0
1401,35,124388,15,121326,60,49972,0.85,5,3,0,1,1
1402,24,18262,7,823164,36,32083,0.9,3,2,0,0,0
1403,49,81981,24,387850,48,57037,0.35,5,2,2,0,0
1404,42,135951,31,1631868,48,36433,0.45,1,0,1,0,0
1405,45,138099,25,1600074,36,47579,1.19,1,3,0,0,0
1406,33,96972,21,1213594,60,28309,0.48,5,1,2,0,0
1407,38,90485,30,1543156,36,43719,0.92,3,2,2,0,0
1408,53,69722,9,1648656,24,12349,0.57,1,2,0,1,1
1409,36,104499,11,538968,12,11543,0.96,3,0,0,0,0
1410,62,21901,27,508128,12,11460,0.93,1,3,2,0,1
1411,64,132473,5,104645,60,36553,0.82,0,1,0,0,0
1412,22,23597,19,1630096,36,30525,1.03,2,3,1,0,1
1413,55,144631,4,521426,48,7948,1.13,1,3,0,1,1
1414,62,78909,22,1677630,48,16498,0.72,2,1,2,0,0
1415,54,87391,8,1743465,48,20991,0.32,4,0,2,0,0
1416,50,78293,28,131588,24,26974,0.51,1,2,0,0,0
1417,33,26874,15,1278190,24,37398,0.92,0,0,2,0,1
1418,33,101402,21,1628777,48,9660,0.8,3,0,1,0,0
1419,38,29079,7,1735270,60,28245,0.25,0,3,0,0,0
1420,52,87779,19,163693,24,2238,0.11,2,1,0,0,0
1421,52,110408,13,1716313,24,21920,0.84,3,2,2,0,0
1422,55,135606,33,60567,12,48659,0.34,0,3,1,0,0
1423,59,135062,10,1661243,12,55013,0.62,0,2,0,0,0
1424,49,27100,32,1828904,60,11338,0.91,0,3,2,0,1
1425,49,72021,30,1361039,24,44517,0.7,5,1,0,0,0
1426,64,143126,33,1188581,24,12349,0.15,3,2,1,1,1
1427,36,107446,6,1995998,36,48350,0.26,0,2,2,0,0
1428,64,44437,22,1845962,60,13643,0.3,0,0,0,1,1
1429,30,35862,6,1577912,60,59643,0.35,2,3,2,1,1
1430,50,26669,24,1103367,36,30274,0.7,0,3,2,0,0
1431,45,136219,2,540488,36,47013,0.63,0,3,1,0,0
1432,59,30916,19,181401,12,42667,0.28,4,0,1,0,0
1433,40,25878,33,255459,60,41913,0.13,3,0,0,0,0
1434,25,17985,29,111032,60,40629,0.25,4,2,2,0,0
1435,21,56235,16,749438,36,47819,1.18,5,3,2,0,0
1436,50,33931,9,925094,48,18632,0.59,2,3,2,0,0
1437,23,107876,34,1644164,48,29144,1.05,4,2,0,0,0
1438,34,15336,19,912132,12,14321,1.03,5,2,1,1,1
1439,50,57933,17,1542737,48,39091,0.64,1,2,1,0,0
1440,24,60536,26,629897,48,31256,0.86,3,1,2,1,1
1441,38,84504,22,241634,48,25485,0.27,0,1,0,0,0
1442,57,114214,31,664333,24,4860,0.84,4,2,2,0,0
1443,45,128936,9,1946909,12,51875,0.36,4,0,1,0,0
1444,21,31279,10,842135,36,16919,1.01,0,0,2,1,1
1445,35,118751,5,798005,48,35337,0.15,0,3,2,0,0
1446,29,119433,33,1423835,24,10411,0.94,2,1,2,0,0
1447,35,86386,16,1076457,48,11586,0.16,4,1,1,1,1
1448,44,101124,11,269162,24,53986,1.06,4,2,0,0,0
1449,24,120750,20,1126252,12,26312,0.4,1,2,2,0,0
1450,32,92485,18,1553502,48,25055,0.8,5,2,1,1,1
1451,57,89055,2,794700,24,36890,0.61,1,2,2,1,1
1452,57,106911,17,1799376,60,30807,0.47,4,2,0,0,0
1453,63,113618,18,1266571,60,22384,0.79,1,0,2,0,0
1454,26,128892,5,1390522,24,49177,1.14,4,0,0,1,1
1455,59,86128,15,1451051,48,30925,0.1,3,2,1,1,1
1456,44,67495,7,506120,48,5089,1.11,2,0,0,0,0
1457,31,97806,17,1027666,12,16242,0.75,1,2,0,0,0
1458,33,108185,11,1223362,12,58317,0.98,4,2,1,0,0
1459,54,64649,9,901601,36,41978,0.49,1,1,0,0,0
1460,45,110402,6,1691011,12,18433,0.59,5,0,0,0,0
1461,27,45676,0,596363,48,35282,1.05,2,0,1,0,0
1462,24,79093,20,1967023,36,12983,0.53,3,1,0,0,0
1463,28,94414,23,780076,12,45738,0.66,0,0,0,0,0
1464,40,108095,24,1107880,24,45578,0.07,0,1,2,0,0
1465,49,87307,6,179851,60,44797,0.23,1,3,0,0,0
1466,30,110432,16,1481449,12,6671,0.79,4,0,0,0,0
1467,63,46923,28,1158198,12,26133,0.87,5,2,0,1,1
1468,54,132449,29,1414935,24,52317,0.72,2,1,1,1,1
1469,46,62574,6,1047650,48,45209,0.21,3,2,0,0,0
1470,61,136757,32,1958981,24,2414,0.56,3,2,1,1,1
1471,23,68664,6,1731518,12,49861,0.46,3,0,1,0,0
1472,26,82384,23,1504313,48,52256,0.62,0,1,0,0,0
1473,25,46027,10,1347685,36,23242,1.05,2,3,0,1,1
1474,25,49485,8,336172,12,54508,0.94,0,2,0,0,0
1475,43,50554,11,613616,24,37184,0.15,1,2,0,0,0
1476,29,61922,34,339445,36,40379,1.07,3,3,0,0,0
1477,55,28409,3,350159,60,17231,0.59,2,1,0,0,0
1478,40,51639,27,1841212,36,23849,0.91,3,0,0,0,0
1479,62,34692,12,611133,24,43163,0.21,0,2,1,1,1
1480,55,104037,22,1971826,36,58344,0.82,0,0,2,0,0
1481,38,33074,18,1699258,24,33676,0.32,0,1,1,1,1
1482,37,44963,23,225231,12,24056,0.55,3,3,0,1,1
1483,44,67265,15,355858,48,43028,0.07,2,0,2,0,0
1484,23,31061,32,1179298,60,59859,0.22,2,1,2,0,0
1485,52,128502,11,337374,48,21947,0.16,1,0,0,0,0
1486,55,37800,33,1715418,48,57535,0.33,3,0,0,0,0
1487,58,131192,6,1147838,48,47416,0.17,1,2,1,0,0
1488,33,122228,10,1057705,24,28040,0.85,5,0,2,1,1
1489,45,43054,30,91722,24,48110,0.08,1,2,2,0,0
1490,29,28233,28,1013863,60,48978,0.76,1,1,0,0,0
1491,24,80727,12,899228,24,27282,0.21,1,1,0,0,0
1492,34,105610,30,745519,24,28201,1.14,0,2,2,0,0
1493,57,85453,1,290740,24,8833,1.12,5,3,2,0,0
1494,54,119135,14,1076179,24,6752,0.31,1,0,0,1,1
1495,31,123464,10,1709916,12,26507,0.76,2,1,0,1,1
1496,61,28682,33,1199384,60,22169,0.08,1,1,0,0,0
1497,23,73160,3,305416,24,59687,1.12,0,3,1,0,0
1498,48,38666,10,1360704,60,46746,0.65,4,1,1,0,0
1499,49,73817,28,1844145,36,43495,0.1,5,2,0,0,0
1500,29,106198,1,1497031,12,26930,0.44,4,3,1,0,0
1501,23,56830,15,820340,24,7023,0.14,4,1,2,0,0
1502,45,25234,12,1976959,12,2982,0.5,5,3,2,0,0
1503,54,72616,16,1411606,12,16305,0.82,3,3,0,0,0
1504,32,24221,20,939856,36,18146,0.59,2,1,2,0,0
1505,62,16051,18,1518987,60,52497,0.49,0,1,2,0,0
1506,29,125529,6,154697,12,56843,0.19,5,1,2,0,0
1507,35,91918,7,1586651,48,57154,0.33,4,3,2,0,0
1508,60,93116,12,1330148,36,13201,0.17,0,2,2,0,0
1509,45,137226,1,807130,48,18910,0.98,0,2,1,0,0
1510,25,59757,10,1719163,36,25031,0.21,3,0,1,1,1
1511,31,136008,23,740034,48,25636,0.73,4,1,0,0,0
1512,54,146379,5,1247753,48,19314,0.44,1,2,2,0,0
1513,44,71889,25,1077691,12,29332,0.31,0,0,1,1,1
1514,35,50944,6,210811,12,53434,0.79,4,0,1,0,0
1515,58,114555,18,1605533,36,20330,0.58,0,1,1,0,0
1516,28,53134,5,1261617,60,17365,0.51,3,0,2,0,0
1517,25,40954,28,1637361,12,45501,0.73,3,2,1,0,0
1518,46,104959,1,1493608,12,12108,0.61,1,0,0,0,0
1519,38,19992,18,828492,24,5360,0.4,3,0,0,0,0
1520,26,16961,3,307471,12,44553,0.69,4,2,2,0,0
1521,57,27497,5,142019,60,42880,0.82,5,0,0,0,0
1522,33,28255,27,1813190,24,50784,0.08,3,0,1,1,1
1523,48,63847,29,1207593,48,54077,0.59,5,3,2,0,0
1524,25,35389,6,905817,48,5625,0.12,1,0,0,0,0
1525,33,138802,8,268220,24,40237,0.26,2,0,2,0,0
1526,37,76576,24,1203729,24,3223,0.69,0,3,1,0,0
1527,60,58919,32,608114,24,41878,1.05,0,3,0,0,0
1528,52,18358,0,684322,36,11157,1.07,4,3,1,0,1
1529,49,103535,5,1707106,60,48019,0.13,1,1,0,0,0
1530,23,120982,17,1672964,60,39760,0.53,1,1,2,0,0
1531,60,20698,9,1844035,48,15646,0.72,1,2,0,0,0
1532,54,81809,27,408349,48,46638,0.22,0,0,0,0,0
1533,60,108079,10,1111385,48,59966,0.93,3,2,0,0,0
1534,47,70805,32,1687314,12,31024,0.91,0,1,2,1,1
1535,33,90033,0,1399148,48,6787,1.09,0,0,0,0,0
1536,53,113239,12,1062494,24,25202,0.06,0,0,1,0,0
1537,26,145407,19,1957798,48,55878,0.3,3,3,2,0,0
1538,44,59041,0,1209702,24,53524,1.0,2,1,2,0,0
1539,39,46954,2,402465,36,45908,0.82,4,0,1,0,0
1540,36,23002,17,838525,12,38067,1.08,2,3,2,0,1
1541,60,84783,13,618786,12,11360,0.12,2,0,0,1,1
1542,48,122524,30,1739115,60,34692,0.74,0,1,2,0,0
1543,53,139857,26,1663849,36,41219,0.7,2,2,1,1,1
1544,61,34738,16,868441,24,14941,0.09,0,2,2,0,0
1545,33,25703,28,1049598,36,17993,0.64,0,0,1,0,0
1546,63,128776,25,440659,12,16620,0.75,4,3,2,0,0
1547,45,59724,16,67718,24,59735,0.27,1,3,1,0,0
1548,62,47299,21,1377425,36,22193,0.36,0,3,2,0,0
1549,56,30641,24,399762,12,53559,0.79,2,1,0,0,0
1550,47,94534,1,112598,24,23248,0.59,4,2,1,0,0
1551,58,21305,21,1962886,24,47852,1.04,5,2,1,1,1
1552,27,33782,4,1372959,12,7027,0.44,5,0,2,0,0
1553,25,93257,3,883054,24,6260,0.36,5,2,2,0,0
1554,63,92963,5,620953,12,39596,1.18,2,3,2,0,0
1555,51,136987,20,868706,48,43540,1.1,1,1,0,0,0
1556,43,139591,12,1993376,48,11012,0.08,3,3,2,0,0
1557,62,82766,24,196075,24,27823,0.94,1,3,1,1,1
1558,30,21511,25,1784802,24,10315,0.18,4,2,2,0,0
1559,52,129816,19,1251636,12,49027,0.08,1,1,0,0,0
1560,63,19765,32,499110,24,14631,0.36,5,1,2,0,0
1561,50,38929,13,1993571,60,20258,0.36,1,3,2,0,0
1562,59,126576,16,1613916,48,27099,0.99,4,0,1,0,0
1563,51,86088,20,271516,24,37891,0.87,4,2,2,0,0
1564,38,92525,15,1759610,24,38992,1.18,5,0,0,0,0
1565,56,28780,15,1824474,36,56406,0.87,2,3,2,0,0
1566,22,21589,19,1453823,24,33376,0.53,0,2,2,0,0
1567,34,108664,28,1165022,60,54350,0.85,3,0,1,0,0
1568,33,119188,27,603360,48,12977,1.2,3,0,2,0,0
1569,49,108326,7,83717,36,58234,0.87,5,0,1,0,0
1570,32,55953,23,268417,12,28694,0.93,3,2,1,1,1
1571,59,80785,2,207723,12,49376,1.13,1,0,2,0,0
1572,22,34309,24,429346,48,35978,0.18,4,1,1,1,1
1573,52,69195,18,1011795,12,11218,0.86,4,3,1,0,0
1574,33,40901,32,434533,60,23788,1.03,5,2,2,0,0
1575,47,40464,1,159525,24,22501,1.15,4,1,2,0,0
1576,61,31260,14,1555142,48,14453,0.29,0,0,0,0,0
1577,37,139997,21,1311668,36,40197,0.63,4,3,0,0,0
1578,60,50440,9,1103222,24,17210,0.83,4,0,1,0,0
1579,51,110082,17,351857,12,10689,0.33,1,1,1,0,0
1580,54,120583,21,1428656,12,47489,0.74,2,0,2,1,1
1581,44,71683,26,1273979,36,29381,0.35,3,2,0,0,0
1582,55,139206,12,334329,60,31508,0.43,1,1,0,0,0
1583,26,148059,32,396407,36,44653,0.56,1,2,2,0,0
1584,39,93484,4,804016,48,23142,0.66,1,3,2,0,0
1585,50,83309,25,626395,36,42950,0.57,3,2,2,1,1
1586,27,60927,12,819153,12,10916,0.62,5,2,2,0,0
1587,30,57946,26,1558346,60,2375,0.39,1,0,0,1,1
1588,61,141503,13,853995,60,33449,0.23,2,0,2,1,1
1589,52,68592,23,1693593,36,25797,0.1,5,1,2,0,0
1590,54,48776,2,327845,48,22782,0.28,4,3,0,0,0
1591,48,149855,29,1298720,12,29028,0.72,2,1,2,0,0
1592,35,70798,34,1015721,24,22243,0.95,5,3,0,0,0
1593,50,85204,13,789782,60,52838,0.24,4,3,0,0,0
1594,57,101207,11,545339,36,31379,0.17,4,2,2,0,0
1595,49,115356,27,1875479,48,39780,0.91,1,0,2,0,0
1596,42,75652,28,702619,48,32740,0.4,1,3,1,0,0
1597,24,144572,16,734770,12,51408,1.14,3,0,1,0,0
1598,40,35922,20,149280,60,21984,0.87,0,3,0,0,0
1599,52,91996,22,764075,12,2050,0.43,2,0,0,0,0
1600,56,45266,19,1084472,24,8590,0.38,3,1,1,1,1
1601,24,17866,10,1137241,24,42205,0.65,3,0,0,0,0
1602,47,127669,33,328101,24,17162,0.14,2,2,1,0,0
1603,37,20898,9,1015631,48,51746,0.19,5,3,2,0,0
1604,32,33395,9,1031093,60,15105,0.25,2,2,2,0,0
1605,42,19006,5,1931016,12,39499,0.94,4,3,2,1,1
1606,37,25956,23,898352,12,38641,0.64,0,2,0,0,0
1607,30,110676,11,1882149,24,13628,0.06,5,3,2,1,1
1608,21,136724,22,738235,60,44032,0.82,1,0,0,0,0
1609,42,77901,26,163828,60,40516,0.54,0,3,2,1,1
1610,46,122227,5,960284,36,23621,0.64,0,2,0,0,0
1611,38,132192,0,1755562,60,3476,0.3,1,2,0,1,1
1612,34,46417,5,1189391,60,56022,0.68,0,3,1,1,1
1613,49,103020,21,1293470,12,42800,1.18,5,3,1,0,0
1614,32,98639,23,1039269,60,37788,0.13,5,1,1,1,1
1615,56,109881,24,1826349,60,57218,0.38,5,1,0,0,0
1616,55,147659,14,1263290,12,26437,0.33,3,0,1,0,0
1617,32,136688,25,1923319,60,28240,0.34,3,0,1,0,0
1618,27,130584,7,82356,12,47452,0.49,5,0,1,1,1
1619,49,101567,23,1364529,36,12922,0.99,1,0,0,0,0
1620,31,90886,5,1010875,48,50154,1.1,1,0,0,0,0
1621,53,44432,34,1919883,12,10066,0.28,2,3,1,0,0
1622,26,87373,0,1863985,12,14089,0.67,2,1,1,1,1
1623,35,35884,11,321609,60,34600,0.78,5,3,0,0,0
1624,52,20454,10,1820031,12,48176,0.65,0,1,0,0,0
1625,31,89960,11,1434564,24,10167,0.55,0,1,1,0,0
1626,43,117421,6,246322,24,14816,0.27,1,2,1,0,0
1627,46,58618,10,1971897,36,23164,0.61,0,2,1,0,0
1628,54,62111,30,1638114,12,22429,0.51,4,1,0,0,0
1629,54,135592,32,96023,60,37001,0.96,3,3,1,0,0
1630,49,74993,12,1724214,60,33415,0.93,0,1,0,1,1
1631,24,143652,17,227696,48,10117,0.2,0,0,2,0,0
1632,37,93672,23,1639291,36,49318,0.15,2,3,1,0,0
1633,55,81125,8,476492,60,8359,1.09,4,3,2,0,0
1634,33,132509,30,908075,48,16364,0.67,0,1,0,0,0
1635,61,76602,9,260084,60,38965,1.04,3,0,2,0,0
1636,59,57222,1,1233087,48,30794,0.12,0,1,1,0,0
1637,35,64223,14,529064,24,12293,0.66,1,0,2,1,1
1638,49,80333,2,1841267,24,11332,0.67,4,3,2,0,0
1639,49,137650,30,1177248,60,2615,1.04,0,1,2,0,0
1640,31,64420,5,522919,36,47612,0.16,4,0,0,0,0
1641,52,90504,2,1115876,12,14401,0.33,0,2,1,0,0
1642,22,17462,10,372433,36,52718,0.52,3,3,0,0,0
1643,34,24460,14,1508974,36,43936,1.05,3,3,2,1,1
1644,40,114319,27,513723,12,31372,1.13,4,2,2,0,0
1645,42,144593,9,1542704,24,44276,1.19,5,0,0,0,0
1646,31,137672,6,994413,24,50322,1.15,2,3,0,0,0
1647,47,87920,14,69659,12,4339,0.06,2,0,2,0,0
1648,23,37553,17,736763,48,18246,0.1,1,2,1,0,0
1649,37,59036,17,1343835,36,10109,0.22,5,1,0,0,0
1650,64,85021,23,1525378,60,25758,0.45,2,3,2,0,0
1651,48,122205,1,60360,24,25091,1.0,4,3,2,0,0
1652,49,103209,19,857856,60,45056,1.08,2,0,1,0,0
1653,41,90139,33,1720899,12,15317,0.26,1,3,2,0,0
1654,36,20368,25,1602023,60,18762,0.76,0,1,0,1,1
1655,57,73829,6,98791,60,5465,1.1,2,2,2,1,1
1656,40,144036,29,446281,36,57157,0.58,4,3,2,0,0
1657,26,29719,4,1822731,12,53423,0.17,4,2,2,0,0
1658,39,44227,10,1607386,60,27622,0.58,1,0,2,0,0
1659,25,124430,0,1373020,24,52159,0.48,1,1,1,1,1
1660,23,27306,33,607658,12,8800,0.71,3,3,0,0,0
1661,21,68822,0,775191,24,51261,0.55,3,2,2,0,0
1662,58,39042,18,1125785,48,37539,0.07,3,1,0,0,0
1663,35,104424,1,551503,60,38651,1.19,0,2,1,0,0
1664,54,33019,20,333071,12,4600,0.68,4,0,0,0,0
1665,55,90426,19,1657443,24,7518,0.59,3,1,1,0,0
1666,45,55863,22,553623,60,21627,1.15,4,1,0,0,0
1667,44,126023,20,1894040,36,52157,0.23,1,0,0,0,0
1668,32,61999,23,667542,24,31369,0.27,0,0,2,0,0
1669,38,77780,3,914845,24,33445,0.98,1,3,0,1,1
1670,35,37908,11,1087441,48,18689,0.35,4,0,2,0,0
1671,64,141278,21,1736392,36,17923,0.97,5,0,2,0,0
1672,36,128002,19,797562,48,40469,0.36,5,2,0,0,0
1673,47,115706,17,1484636,36,32403,0.09,3,1,2,1,1
1674,28,137019,0,1861156,24,2958,0.64,5,2,0,0,0
1675,45,124708,29,1957310,48,56422,0.28,1,0,2,1,1
1676,37,24343,32,1091371,60,42363,0.92,5,3,2,0,1
1677,49,91173,23,755314,36,5538,0.79,2,2,1,0,0
1678,28,115260,13,1346918,24,25404,1.11,0,2,1,0,0
1679,35,84443,4,1842301,12,52782,0.95,4,1,0,0,0
1680,47,72530,10,922189,36,11983,0.26,3,1,2,0,0
1681,27,111143,23,1516894,36,37371,0.97,1,1,1,0,0
1682,23,129527,30,1001937,60,26642,0.79,0,3,1,0,0
1683,49,126362,12,852364,36,15467,0.82,3,3,1,0,0
1684,64,43807,15,1910722,36,2205,1.01,1,0,2,0,0
1685,44,74550,23,107803,60,29409,0.71,5,0,0,0,0
1686,23,18558,12,1531535,60,14442,0.59,4,1,2,0,0
1687,40,65113,23,1232200,48,28290,0.78,2,2,2,0,0
1688,35,67999,25,630915,24,28108,0.39,2,1,1,0,0
1689,45,73219,1,1799923,24,7691,0.26,5,0,2,0,0
1690,50,68218,15,1440530,48,40909,0.76,4,2,2,0,0
1691,34,34229,0,1143956,24,54297,0.32,0,0,1,0,0
1692,27,90209,10,210322,36,21504,0.14,4,3,1,1,1
1693,37,42877,34,1822280,48,32162,0.05,5,1,2,0,0
1694,64,112137,28,1949694,48,41496,0.75,1,1,1,0,0
1695,40,53084,16,1601186,24,40798,0.47,0,2,0,0,0
1696,56,96780,27,1481041,12,51330,0.92,2,1,0,0,0
1697,29,52034,28,1617915,24,23551,0.48,5,0,0,0,0
1698,58,70468,2,881460,12,15383,0.61,1,0,0,0,0
1699,42,25589,9,720655,48,18496,0.52,5,3,0,0,0
1700,22,72221,13,1998149,12,43716,0.8,3,0,1,0,0
1701,44,16657,11,1940256,36,11088,0.46,3,2,1,0,0
1702,28,113300,29,1047709,60,48982,1.16,3,0,0,0,0
1703,31,132229,31,322667,12,29444,1.13,2,3,0,0,0
1704,33,54531,31,1406250,60,26734,1.03,4,3,0,0,0
1705,37,67227,31,1881989,36,43745,1.11,0,1,1,0,0
1706,28,18164,25,588057,60,36571,0.57,2,2,1,0,0
1707,41,108078,0,162035,36,28415,0.67,1,0,2,0,0
1708,38,56247,1,1274293,60,17389,0.9,1,3,2,0,0
1709,50,65599,16,1844679,60,29744,0.85,3,0,2,0,0
1710,38,83207,29,1553934,24,20682,1.07,0,3,2,0,0
1711,51,87055,6,1854696,12,47038,0.87,3,1,1,0,0
1712,58,117266,26,730917,60,36310,1.2,1,3,1,0,0
1713,52,93270,8,809087,48,9259,0.45,1,1,1,0,0
1714,31,126426,21,1440502,24,47168,1.01,4,2,1,0,0
1715,45,149794,33,390526,12,14546,0.85,4,0,0,0,0
1716,53,85442,0,1266733,24,4154,0.85,4,0,2,0,0
1717,58,110632,8,1543149,12,10766,0.42,3,1,1,0,0
1718,61,36438,19,947371,36,50517,0.95,5,2,1,0,0
1719,28,73819,18,1243118,60,13230,1.09,0,1,2,0,0
1720,31,58856,3,915144,48,19765,0.3,4,3,1,0,0
1721,42,56938,8,1741507,24,7902,0.77,2,1,0,0,0
1722,44,74807,21,1468137,24,3222,0.5,4,2,1,1,1
1723,61,64877,17,260154,24,29050,1.19,3,3,2,0,0
1724,37,58461,11,1760741,24,36269,0.6,0,0,0,0,0
1725,32,108474,8,1311972,60,11050,0.31,4,0,0,0,0
1726,52,98136,5,1848820,12,50976,0.49,0,0,2,0,0
1727,35,35435,18,1029532,60,5574,0.8,2,2,2,0,0
1728,36,99726,6,1280420,36,38497,0.14,1,2,0,0,0
1729,42,69786,15,572797,60,13157,0.74,0,2,1,1,1
1730,48,28704,4,1041120,60,58892,1.12,5,2,2,0,1
1731,40,71635,15,1724286,36,21575,1.03,4,2,0,0,0
1732,53,148195,0,1450020,60,42244,0.13,3,3,2,0,0
1733,30,105710,18,1097006,12,19945,1.19,5,1,1,0,0
1734,60,77993,16,318774,48,16962,0.85,5,0,1,0,0
1735,52,127752,25,960906,36,37290,0.24,3,2,0,0,0
1736,53,147886,21,411013,24,37159,0.06,3,0,1,1,1
1737,22,93537,7,1900709,12,53827,0.25,3,2,1,0,0
1738,53,65258,32,1244507,48,53335,1.01,5,0,1,0,0
1739,53,100166,1,464399,12,26852,0.07,0,1,2,0,0
1740,61,128710,29,933717,12,32684,0.32,3,0,0,0,0
1741,33,50699,19,1740420,24,46842,0.92,1,0,0,0,0
1742,50,61335,17,1327071,48,13796,0.72,5,2,0,0,0
1743,53,61806,9,304809,12,26450,0.95,5,3,1,0,0
